time,CH1
-0.2979,0.92
-0.29779999999999995,0.77
-0.29769999999999996,0.97
-0.2976,1.36
-0.2975,1.68
-0.2974,1.9100000000000001
-0.2973,2.12
-0.2972,2.2600000000000002
-0.29710000000000003,2.33
-0.297,2.39
-0.2969,2.47
-0.29679999999999995,2.52
-0.29669999999999996,2.47
-0.2966,2.29
-0.2965,2.15
-0.2964,2.04
-0.2963,1.95
-0.2962,1.79
-0.29610000000000003,1.51
-0.296,1.29
-0.2959,1.12
-0.29579999999999995,0.96
-0.29569999999999996,0.98
-0.2956,1.27
-0.2955,1.48
-0.2954,1.6300000000000001
-0.2953,1.78
-0.2952,1.86
-0.29510000000000003,1.77
-0.295,1.71
-0.2949,1.67
-0.29479999999999995,1.6400000000000001
-0.29469999999999996,1.53
