CH1,CH2,CH3,CH4,Ts
2.519843750e+2,2.006250000e-2,1.330078125e+0,4.000000000e-2,
2.520312500e+2,2.381250000e-2,1.299765625e+0,5.007812500e-2,
2.498437500e+2,3.184375000e-2,1.269843750e+0,3.023437500e-2,
2.420000000e+2,6.350000000e-2,1.270078125e+0,4.953125000e-2,
2.480000000e+2,5.990625000e-2,1.230390625e+0,6.023437500e-2,
2.520468750e+2,7.193750000e-2,1.199140625e+0,5.000000000e-2,
2.480156250e+2,7.600000000e-2,1.157031250e+0,5.992187500e-2,
2.540312500e+2,9.603125000e-2,1.076953125e+0,5.007812500e-2,
2.519062500e+2,1.120312500e-1,1.028125000e+0,4.000000000e-2,
2.520625000e+2,1.320000000e-1,9.600000000e-1,5.976562500e-2,
2.540156250e+2,1.367187500e-1,8.900000000e-1,5.054687500e-2,
2.519531250e+2,1.687812500e-1,7.781250000e-1,4.007812500e-2,
2.479687500e+2,1.804062500e-1,6.708593750e-1,4.000000000e-2,
2.460000000e+2,2.003750000e-1,5.490625000e-1,6.007812500e-2,
2.498906250e+2,2.277500000e-1,4.409375000e-1,4.023437500e-2,
2.540000000e+2,2.590000000e-1,3.098437500e-1,5.890625000e-2,
2.559843750e+2,2.789062500e-1,1.710156250e-1,7.007812500e-2,
2.540000000e+2,3.068750000e-1,5.000000000e-2,4.000000000e-2,
2.520000000e+2,3.352812500e-1,-9.539062500e-2,6.000000000e-2,
2.540000000e+2,3.704062500e-1,-2.328906250e-1,3.007812500e-2,
2.580312500e+2,4.015312500e-1,-3.806250000e-1,5.000000000e-2,
2.580156250e+2,4.418750000e-1,-5.328906250e-1,3.898437500e-2,
2.540625000e+2,4.695000000e-1,-6.899218750e-1,8.953125000e-2,
2.480156250e+2,4.952187500e-1,-8.800781250e-1,4.468750000e-2,
2.560000000e+2,5.200312500e-1,-9.983593750e-1,3.000000000e-2,
2.580468750e+2,5.477812500e-1,-1.192734375e+0,2.906250000e-2,
2.560000000e+2,5.946875000e-1,-1.320468750e+0,5.921875000e-2,
2.619531250e+2,6.200625000e-1,-1.470781250e+0,5.046875000e-2,
2.580468750e+2,6.477500000e-1,-1.646093750e+0,2.984375000e-2,
2.599375000e+2,6.667812500e-1,-1.778281250e+0,4.000000000e-2,
2.599375000e+2,7.281562500e-1,-1.951406250e+0,2.992187500e-2,
2.638437500e+2,7.597500000e-1,-2.127968750e+0,5.000000000e-2,
2.640781250e+2,7.877812500e-1,-2.255156250e+0,3.984375000e-2,
2.653906250e+2,8.168750000e-1,-2.359375000e+0,7.984375000e-2,
2.740312500e+2,8.480000000e-1,-2.359843750e+0,5.031250000e-2,
2.679843750e+2,8.922500000e-1,-2.359921875e+0,6.945312500e-2,
2.758593750e+2,9.164062500e-1,-2.359921875e+0,5.039062500e-2,
2.721250000e+2,9.520312500e-1,-2.359921875e+0,2.960937500e-2,
2.738593750e+2,9.845000000e-1,-2.359921875e+0,7.007812500e-2,
2.779531250e+2,1.016031250e+0,-2.359921875e+0,3.992187500e-2,
2.839687500e+2,1.044312500e+0,-2.359921875e+0,5.070312500e-2,
2.839531250e+2,1.064875000e+0,-2.359921875e+0,8.000000000e-2,
2.799687500e+2,1.093343750e+0,-2.359921875e+0,4.085937500e-2,
2.779843750e+2,1.125593750e+0,-2.359921875e+0,2.976562500e-2,
2.819843750e+2,1.136656250e+0,-2.359921875e+0,3.000000000e-2,
2.798593750e+2,1.157000000e+0,-2.359921875e+0,2.960937500e-2,
2.896093750e+2,1.172312500e+0,-2.359921875e+0,5.000000000e-2,
2.937031250e+2,1.180562500e+0,-2.359921875e+0,4.000000000e-2,
3.000000000e+2,1.196750000e+0,-2.359921875e+0,6.000000000e-2,
2.920937500e+2,1.208062500e+0,-2.359921875e+0,3.984375000e-2,
2.938750000e+2,1.208437500e+0,-2.359921875e+0,7.937500000e-2,
2.959531250e+2,1.224375000e+0,-2.359921875e+0,6.046875000e-2,
2.978906250e+2,1.219937500e+0,-2.359921875e+0,4.039062500e-2,
3.000000000e+2,1.227656250e+0,-2.359921875e+0,3.937500000e-2,
2.979687500e+2,1.235906250e+0,-2.359921875e+0,5.820312500e-2,
2.999531250e+2,1.239250000e+0,-2.359921875e+0,7.085937500e-2,
3.000000000e+2,1.248625000e+0,-2.359921875e+0,5.867187500e-2,
3.079218750e+2,1.239781250e+0,-2.359921875e+0,8.023437500e-2,
3.159687500e+2,1.256000000e+0,-2.359921875e+0,5.843750000e-2,
3.140000000e+2,1.240031250e+0,-2.359921875e+0,3.000000000e-2,
3.139843750e+2,1.252000000e+0,-2.359921875e+0,5.054687500e-2,
3.160468750e+2,1.240531250e+0,-2.359921875e+0,4.992187500e-2,
3.119531250e+2,1.236000000e+0,-2.359921875e+0,3.000000000e-2,
3.199531250e+2,1.236000000e+0,-2.359921875e+0,6.046875000e-2,
3.180156250e+2,1.236062500e+0,-2.359921875e+0,4.968750000e-2,
3.159687500e+2,1.228468750e+0,-2.359921875e+0,5.000000000e-2,
3.180312500e+2,1.211937500e+0,-2.359921875e+0,5.000000000e-2,
3.179375000e+2,1.227406250e+0,-2.359921875e+0,3.976562500e-2,
3.160468750e+2,1.220843750e+0,-2.359921875e+0,3.015625000e-2,
3.244218750e+2,1.204062500e+0,-2.359921875e+0,5.093750000e-2,
3.295312500e+2,1.200000000e+0,-2.359921875e+0,4.906250000e-2,
3.156718750e+2,1.187718750e+0,-2.359921875e+0,2.960937500e-2,
3.185468750e+2,1.175906250e+0,-2.359921875e+0,4.179687500e-2,
3.217812500e+2,1.175375000e+0,-2.359921875e+0,4.859375000e-2,
3.203593750e+2,1.151250000e+0,-2.359921875e+0,3.031250000e-2,
3.322343750e+2,1.152031250e+0,-2.359921875e+0,6.117187500e-2,
3.300468750e+2,1.138187500e+0,-2.359921875e+0,5.890625000e-2,
3.339531250e+2,1.119781250e+0,-2.359921875e+0,5.093750000e-2,
3.279843750e+2,1.119687500e+0,-2.359921875e+0,6.960937500e-2,
3.340937500e+2,1.100000000e+0,-2.359921875e+0,2.851562500e-2,
3.319843750e+2,1.088000000e+0,-2.359921875e+0,3.070312500e-2,
3.382187500e+2,1.088031250e+0,-2.358828125e+0,5.015625000e-2,
3.379062500e+2,1.067375000e+0,-2.359921875e+0,3.992187500e-2,
3.301875000e+2,1.051812500e+0,-2.359609375e+0,2.960937500e-2,
3.400000000e+2,1.044062500e+0,-2.208750000e+0,6.000000000e-2,
3.320156250e+2,1.036000000e+0,-2.028750000e+0,6.039062500e-2,
3.420937500e+2,1.012937500e+0,-1.887265625e+0,2.007812500e-2,
3.360000000e+2,9.923437500e-1,-1.695390625e+0,4.929687500e-2,
3.399687500e+2,9.880937500e-1,-1.515625000e+0,5.007812500e-2,
3.320312500e+2,9.814375000e-1,-1.373906250e+0,5.968750000e-2,
3.321093750e+2,9.690312500e-1,-1.190000000e+0,4.992187500e-2,
3.360937500e+2,9.525625000e-1,-9.922656250e-1,5.046875000e-2,
3.400781250e+2,9.403437500e-1,-8.231250000e-1,5.945312500e-2,
3.420312500e+2,9.359375000e-1,-6.599218750e-1,2.968750000e-2,
3.459843750e+2,9.240625000e-1,-4.600000000e-1,5.023437500e-2,
3.439218750e+2,9.042812500e-1,-2.785156250e-1,4.992187500e-2,
3.398437500e+2,8.920000000e-1,-7.171875000e-2,4.992187500e-2,
3.478437500e+2,8.804062500e-1,1.285937500e-1,5.015625000e-2,
3.422968750e+2,8.760625000e-1,3.198437500e-1,6.000000000e-2,
3.380000000e+2,8.598437500e-1,5.271093750e-1,3.906250000e-2,
3.398281250e+2,8.290312500e-1,7.072656250e-1,3.039062500e-2,
3.438593750e+2,8.200625000e-1,9.217187500e-1,4.992187500e-2,
3.459843750e+2,8.154687500e-1,1.108828125e+0,2.968750000e-2,
3.440312500e+2,8.033750000e-1,1.310156250e+0,5.140625000e-2,
3.439375000e+2,7.863750000e-1,1.552031250e+0,7.000000000e-2,
3.479843750e+2,7.629062500e-1,1.771796875e+0,4.953125000e-2,
3.460312500e+2,7.426250000e-1,1.953515625e+0,4.031250000e-2,
3.479218750e+2,7.276250000e-1,2.211562500e+0,8.000000000e-2,
3.462343750e+2,7.234062500e-1,2.363046875e+0,3.968750000e-2,
3.440000000e+2,6.992812500e-1,2.567812500e+0,4.992187500e-2,
3.441406250e+2,6.792500000e-1,2.759921875e+0,4.960937500e-2,
3.418125000e+2,6.591875000e-1,2.758984375e+0,3.976562500e-2,
3.477812500e+2,6.432187500e-1,2.759921875e+0,3.984375000e-2,
3.477812500e+2,6.157187500e-1,2.759921875e+0,4.062500000e-2,
3.540000000e+2,5.909687500e-1,2.759921875e+0,6.023437500e-2,
3.480937500e+2,5.753750000e-1,2.759921875e+0,4.906250000e-2,
3.520312500e+2,5.546250000e-1,2.759921875e+0,5.039062500e-2,
3.442968750e+2,5.234062500e-1,2.759921875e+0,6.007812500e-2,
3.457343750e+2,5.199062500e-1,2.759921875e+0,4.000000000e-2,
3.462500000e+2,4.900000000e-1,2.759921875e+0,1.000000000e-2,
3.437968750e+2,4.614687500e-1,2.759921875e+0,4.000000000e-2,
3.500468750e+2,4.396250000e-1,2.759921875e+0,4.992187500e-2,
3.432968750e+2,4.135000000e-1,2.759921875e+0,5.023437500e-2,
3.469218750e+2,4.078750000e-1,2.759921875e+0,2.953125000e-2,
3.551093750e+2,3.792500000e-1,2.759921875e+0,3.984375000e-2,
3.548125000e+2,3.674062500e-1,2.759921875e+0,6.000000000e-2,
3.414843750e+2,3.396875000e-1,2.759921875e+0,6.992187500e-2,
3.464531250e+2,3.319375000e-1,2.759921875e+0,4.046875000e-2,
3.501875000e+2,3.120000000e-1,2.759921875e+0,3.976562500e-2,
3.540781250e+2,2.957500000e-1,2.759921875e+0,4.015625000e-2,
3.518593750e+2,2.919375000e-1,2.759921875e+0,2.984375000e-2,
3.501093750e+2,2.796250000e-1,2.759921875e+0,4.000000000e-2,
3.540781250e+2,2.758750000e-1,2.759921875e+0,1.000000000e-2,
3.516250000e+2,2.672812500e-1,2.759921875e+0,4.968750000e-2,
3.478437500e+2,2.552187500e-1,2.759921875e+0,3.117187500e-2,
3.481875000e+2,2.472500000e-1,2.759921875e+0,1.929687500e-2,
3.499531250e+2,2.348750000e-1,2.759921875e+0,6.992187500e-2,
3.455156250e+2,2.283437500e-1,2.759921875e+0,3.054687500e-2,
3.443437500e+2,2.315000000e-1,2.759921875e+0,3.937500000e-2,
3.500000000e+2,2.109062500e-1,2.759921875e+0,3.992187500e-2,
3.433437500e+2,2.082500000e-1,2.759921875e+0,5.000000000e-2,
3.425000000e+2,2.075625000e-1,2.759921875e+0,3.984375000e-2,
3.481093750e+2,1.956250000e-1,2.759921875e+0,5.000000000e-2,
3.434843750e+2,1.958750000e-1,2.759921875e+0,4.031250000e-2,
3.422812500e+2,1.920937500e-1,2.759921875e+0,5.976562500e-2,
3.487187500e+2,1.958750000e-1,2.759921875e+0,2.929687500e-2,
3.517343750e+2,1.873437500e-1,2.759921875e+0,5.015625000e-2,
3.453437500e+2,1.838125000e-1,2.759921875e+0,3.984375000e-2,
3.443593750e+2,1.795937500e-1,2.759921875e+0,4.007812500e-2,
3.479687500e+2,1.755937500e-1,2.759921875e+0,2.023437500e-2,
3.460000000e+2,1.720000000e-1,2.759921875e+0,3.867187500e-2,
3.480000000e+2,1.763125000e-1,2.759921875e+0,6.945312500e-2,
3.436718750e+2,1.799687500e-1,2.759921875e+0,5.242187500e-2,
3.422187500e+2,1.799687500e-1,2.759921875e+0,3.828125000e-2,
3.481562500e+2,1.839375000e-1,2.759921875e+0,6.914062500e-2,
3.462968750e+2,1.774687500e-1,2.759921875e+0,5.257812500e-2,
3.439531250e+2,1.640312500e-1,2.759921875e+0,5.023437500e-2,
3.441718750e+2,1.678125000e-1,2.759921875e+0,6.000000000e-2,
3.401250000e+2,1.680937500e-1,2.759921875e+0,4.007812500e-2,
3.434375000e+2,1.678750000e-1,2.759921875e+0,4.984375000e-2,
3.464687500e+2,1.757812500e-1,2.759921875e+0,1.085937500e-2,
3.399062500e+2,1.760312500e-1,2.759921875e+0,1.015625000e-2,
3.475000000e+2,1.795937500e-1,2.759921875e+0,5.070312500e-2,
3.463281250e+2,1.877812500e-1,2.759921875e+0,4.960937500e-2,
3.439531250e+2,1.878750000e-1,2.759453125e+0,2.968750000e-2,
3.459843750e+2,1.920000000e-1,2.759531250e+0,3.039062500e-2,
3.459687500e+2,1.879375000e-1,2.719140625e+0,3.953125000e-2,
3.460781250e+2,2.000937500e-1,2.518203125e+0,3.054687500e-2,
3.398750000e+2,2.163125000e-1,2.274218750e+0,6.023437500e-2,
3.480156250e+2,2.198750000e-1,2.018906250e+0,2.867187500e-2,
3.382187500e+2,2.160312500e-1,1.790468750e+0,3.125000000e-2,
3.455312500e+2,2.280625000e-1,1.554687500e+0,6.140625000e-2,
3.482968750e+2,2.280312500e-1,1.301171875e+0,5.718750000e-2,
3.399843750e+2,2.360000000e-1,1.083671875e+0,3.062500000e-2,
3.477968750e+2,2.444062500e-1,8.452343750e-1,5.968750000e-2,
3.462500000e+2,2.567812500e-1,5.989062500e-1,2.929687500e-2,
3.419843750e+2,2.683437500e-1,3.818750000e-1,5.078125000e-2,
3.419687500e+2,2.727500000e-1,1.450000000e-1,2.765625000e-2,
3.420312500e+2,2.843437500e-1,-7.765625000e-2,2.140625000e-2,
3.419218750e+2,2.888750000e-1,-2.360156250e-1,5.085937500e-2,
3.440468750e+2,3.044375000e-1,-4.742187500e-1,4.937500000e-2,
3.402500000e+2,3.082500000e-1,-6.797656250e-1,2.992187500e-2,
3.399375000e+2,3.238750000e-1,-8.802343750e-1,3.992187500e-2,
3.418125000e+2,3.400000000e-1,-1.078359375e+0,4.015625000e-2,
3.461093750e+2,3.360312500e-1,-1.258593750e+0,2.992187500e-2,
3.401718750e+2,3.431250000e-1,-1.433046875e+0,5.000000000e-2,
3.419218750e+2,3.631875000e-1,-1.577265625e+0,5.000000000e-2,
3.400156250e+2,3.710000000e-1,-1.735859375e+0,3.000000000e-2,
3.441875000e+2,3.863125000e-1,-1.931171875e+0,4.007812500e-2,
3.457187500e+2,3.950000000e-1,-2.022812500e+0,2.984375000e-2,
3.380000000e+2,4.072500000e-1,-2.178906250e+0,5.953125000e-2,
3.464687500e+2,4.149062500e-1,-2.310156250e+0,5.023437500e-2,
3.498906250e+2,4.348125000e-1,-2.359921875e+0,5.031250000e-2,
3.459687500e+2,4.439062500e-1,-2.359921875e+0,2.000000000e-2,
3.458281250e+2,4.437187500e-1,-2.359921875e+0,4.921875000e-2,
3.400156250e+2,4.520312500e-1,-2.359921875e+0,5.007812500e-2,
3.439531250e+2,4.554687500e-1,-2.359921875e+0,5.007812500e-2,
3.378437500e+2,4.754375000e-1,-2.359921875e+0,4.000000000e-2,
3.421406250e+2,4.880625000e-1,-2.359921875e+0,5.000000000e-2,
3.439843750e+2,4.916562500e-1,-2.359921875e+0,4.015625000e-2,
3.418750000e+2,5.038750000e-1,-2.359921875e+0,4.015625000e-2,
3.380000000e+2,5.235625000e-1,-2.359921875e+0,2.031250000e-2,
3.420000000e+2,5.240625000e-1,-2.359921875e+0,1.960937500e-2,
3.380312500e+2,5.239062500e-1,-2.359921875e+0,3.976562500e-2,
3.400937500e+2,5.399687500e-1,-2.359921875e+0,6.984375000e-2,
3.439843750e+2,5.480625000e-1,-2.359921875e+0,6.007812500e-2,
3.398750000e+2,5.680000000e-1,-2.359921875e+0,5.000000000e-2,
3.401562500e+2,5.639062500e-1,-2.359921875e+0,4.031250000e-2,
3.460156250e+2,5.725000000e-1,-2.359921875e+0,3.007812500e-2,
3.419218750e+2,5.841875000e-1,-2.359921875e+0,3.007812500e-2,
3.399843750e+2,5.923437500e-1,-2.359921875e+0,3.000000000e-2,
3.399531250e+2,6.039687500e-1,-2.359921875e+0,5.992187500e-2,
3.460156250e+2,5.960000000e-1,-2.359921875e+0,3.070312500e-2,
3.380000000e+2,6.038125000e-1,-2.359921875e+0,3.859375000e-2,
3.436406250e+2,6.002187500e-1,-2.359921875e+0,7.007812500e-2,
3.480000000e+2,5.998437500e-1,-2.359921875e+0,1.953125000e-2,
3.380156250e+2,6.077500000e-1,-2.359921875e+0,2.976562500e-2,
3.440000000e+2,6.196875000e-1,-2.359921875e+0,3.992187500e-2,
3.459531250e+2,6.200312500e-1,-2.359921875e+0,5.960937500e-2,
3.460000000e+2,6.199687500e-1,-2.359687500e+0,6.023437500e-2,
3.460156250e+2,6.232812500e-1,-2.359921875e+0,5.039062500e-2,
3.419531250e+2,6.307187500e-1,-2.358593750e+0,4.093750000e-2,
3.420000000e+2,6.320937500e-1,-2.359921875e+0,3.992187500e-2,
3.499375000e+2,6.239687500e-1,-2.299218750e+0,5.984375000e-2,
3.460000000e+2,6.358125000e-1,-2.191093750e+0,5.023437500e-2,
3.400937500e+2,6.319687500e-1,-2.065703125e+0,5.992187500e-2,
3.379687500e+2,6.361562500e-1,-1.960859375e+0,6.000000000e-2,
3.418281250e+2,6.200312500e-1,-1.815156250e+0,6.023437500e-2,
3.479531250e+2,6.320625000e-1,-1.635859375e+0,4.000000000e-2,
3.477500000e+2,6.200312500e-1,-1.543125000e+0,5.023437500e-2,
3.558437500e+2,6.199687500e-1,-1.346640625e+0,2.992187500e-2,
3.507187500e+2,6.282812500e-1,-1.243046875e+0,5.960937500e-2,
3.439062500e+2,6.280000000e-1,-1.065234375e+0,5.000000000e-2,
3.479843750e+2,6.000000000e-1,-9.100000000e-1,6.968750000e-2,
3.421718750e+2,6.242187500e-1,-7.189062500e-1,6.007812500e-2,
3.418593750e+2,6.119687500e-1,-5.932031250e-1,5.992187500e-2,
3.459375000e+2,6.158125000e-1,-4.128906250e-1,4.976562500e-2,
3.460156250e+2,5.919062500e-1,-2.464062500e-1,1.992187500e-2,
3.419531250e+2,5.920000000e-1,-9.984375000e-2,4.023437500e-2,
3.480000000e+2,5.834375000e-1,4.875000000e-2,3.000000000e-2,
3.400000000e+2,5.801250000e-1,2.212500000e-1,2.960937500e-2,
3.499687500e+2,5.830312500e-1,3.814843750e-1,4.968750000e-2,
3.462500000e+2,5.593125000e-1,6.071875000e-1,5.015625000e-2,
3.418750000e+2,5.599062500e-1,7.395312500e-1,3.062500000e-2,
3.496406250e+2,5.476562500e-1,9.017187500e-1,1.015625000e-2,
3.520937500e+2,5.434687500e-1,1.102656250e+0,3.976562500e-2,
3.499843750e+2,5.275000000e-1,1.246484375e+0,4.000000000e-2,
3.538906250e+2,5.195625000e-1,1.420000000e+0,4.007812500e-2,
3.561093750e+2,5.035625000e-1,1.588671875e+0,2.992187500e-2,
3.483437500e+2,4.995937500e-1,1.742734375e+0,3.984375000e-2,
3.478906250e+2,4.879687500e-1,1.880000000e+0,4.898437500e-2,
3.500937500e+2,4.844375000e-1,2.070546875e+0,7.023437500e-2,
3.460000000e+2,4.642812500e-1,2.237343750e+0,3.414062500e-2,
3.481093750e+2,4.601250000e-1,2.356953125e+0,7.500000000e-3,
3.439843750e+2,4.489687500e-1,2.506953125e+0,4.882812500e-2,
3.519531250e+2,4.406250000e-1,2.608359375e+0,4.007812500e-2,
3.500156250e+2,4.205312500e-1,2.736562500e+0,7.023437500e-2,
3.480156250e+2,4.121562500e-1,2.759921875e+0,3.984375000e-2,
3.439843750e+2,3.801875000e-1,2.759921875e+0,6.039062500e-2,
3.519687500e+2,3.603750000e-1,2.759921875e+0,4.992187500e-2,
3.460781250e+2,3.521875000e-1,2.759921875e+0,4.000000000e-2,
3.479375000e+2,3.364375000e-1,2.759921875e+0,3.015625000e-2,
3.500156250e+2,3.322812500e-1,2.759921875e+0,5.023437500e-2,
3.440937500e+2,3.242500000e-1,2.759921875e+0,3.992187500e-2,
3.440468750e+2,3.162500000e-1,2.759921875e+0,3.000000000e-2,
3.501406250e+2,2.968437500e-1,2.759921875e+0,3.992187500e-2,
3.560468750e+2,2.844687500e-1,2.759921875e+0,4.062500000e-2,
3.539531250e+2,2.682500000e-1,2.759921875e+0,8.000000000e-2,
3.539531250e+2,2.400000000e-1,2.759921875e+0,4.937500000e-2,
3.475937500e+2,2.277187500e-1,2.759921875e+0,6.007812500e-2,
3.423750000e+2,2.024687500e-1,2.759921875e+0,3.867187500e-2,
3.521250000e+2,1.959375000e-1,2.759921875e+0,4.031250000e-2,
3.479843750e+2,1.952187500e-1,2.759921875e+0,4.000000000e-2,
3.563906250e+2,1.708437500e-1,2.759921875e+0,5.085937500e-2,
3.556562500e+2,1.636250000e-1,2.759921875e+0,5.921875000e-2,
3.500000000e+2,1.554375000e-1,2.759921875e+0,4.023437500e-2,
3.540156250e+2,1.392500000e-1,2.759921875e+0,6.007812500e-2,
3.498593750e+2,1.240000000e-1,2.759921875e+0,3.921875000e-2,
3.500937500e+2,1.195937500e-1,2.759921875e+0,4.000000000e-2,
3.561250000e+2,8.393750000e-2,2.759921875e+0,4.023437500e-2,
3.559375000e+2,8.381250000e-2,2.759921875e+0,4.992187500e-2,
3.498906250e+2,6.778125000e-2,2.759921875e+0,3.015625000e-2,
3.520937500e+2,6.009375000e-2,2.759921875e+0,5.000000000e-2,
3.519687500e+2,4.015625000e-2,2.759921875e+0,7.007812500e-2,
3.519531250e+2,2.021875000e-2,2.759921875e+0,5.984375000e-2,
3.519843750e+2,2.734375000e-2,2.759921875e+0,8.031250000e-2,
3.538750000e+2,1.800000000e-2,2.759921875e+0,4.109375000e-2,
3.440000000e+2,-1.343750000e-3,2.759921875e+0,3.968750000e-2,
3.522968750e+2,-1.906250000e-2,2.759921875e+0,2.992187500e-2,
3.559062500e+2,-3.150000000e-2,2.759921875e+0,2.046875000e-2,
3.498437500e+2,-4.378125000e-2,2.759921875e+0,5.039062500e-2,
3.480156250e+2,-4.406250000e-2,2.759921875e+0,5.031250000e-2,
3.500156250e+2,-5.596875000e-2,2.759921875e+0,7.000000000e-2,
3.500468750e+2,-6.381250000e-2,2.759921875e+0,4.960937500e-2,
3.597656250e+2,-7.593750000e-2,2.759921875e+0,4.007812500e-2,
3.565468750e+2,-7.556250000e-2,2.759921875e+0,6.031250000e-2,
3.461875000e+2,-9.965625000e-2,2.759921875e+0,6.007812500e-2,
3.475781250e+2,-1.079687500e-1,2.759921875e+0,3.023437500e-2,
3.540156250e+2,-1.121562500e-1,2.759921875e+0,7.062500000e-2,
3.500625000e+2,-1.081250000e-1,2.759921875e+0,6.953125000e-2,
3.537968750e+2,-1.286250000e-1,2.759687500e+0,5.921875000e-2,
3.561093750e+2,-1.280937500e-1,2.759921875e+0,2.968750000e-2,
3.480468750e+2,-1.408437500e-1,2.759765625e+0,3.992187500e-2,
3.519843750e+2,-1.486250000e-1,2.698750000e+0,1.968750000e-2,
3.461875000e+2,-1.598437500e-1,2.608828125e+0,2.015625000e-2,
3.477968750e+2,-1.474687500e-1,2.534296875e+0,4.007812500e-2,
3.517187500e+2,-1.525000000e-1,2.407734375e+0,4.000000000e-2,
3.558437500e+2,-1.640625000e-1,2.332890625e+0,5.992187500e-2,
3.525468750e+2,-1.600312500e-1,2.212890625e+0,4.968750000e-2,
3.441718750e+2,-1.641562500e-1,2.125859375e+0,5.000000000e-2,
3.475312500e+2,-1.684375000e-1,2.014765625e+0,5.031250000e-2,
3.500625000e+2,-1.840937500e-1,1.928593750e+0,4.859375000e-2,
3.498437500e+2,-1.797500000e-1,1.829218750e+0,9.531250000e-3,
3.520781250e+2,-1.800000000e-1,1.731562500e+0,1.937500000e-2,
3.463593750e+2,-1.759687500e-1,1.618906250e+0,5.468750000e-4,
3.437656250e+2,-1.802500000e-1,1.500000000e+0,5.117187500e-2,
3.499218750e+2,-1.840625000e-1,1.422812500e+0,4.000000000e-2,
3.461718750e+2,-1.799062500e-1,1.354296875e+0,3.000000000e-2,
3.478906250e+2,-1.904375000e-1,1.259921875e+0,4.000000000e-2,
3.480937500e+2,-2.065937500e-1,1.121328125e+0,6.000000000e-2,
3.453281250e+2,-2.042500000e-1,1.052500000e+0,3.992187500e-2,
3.398437500e+2,-1.757812500e-1,9.491406250e-1,6.062500000e-2,
3.420937500e+2,-1.802500000e-1,8.662500000e-1,5.000000000e-2,
3.399062500e+2,-1.795625000e-1,7.739843750e-1,5.000000000e-2,
3.422031250e+2,-1.640000000e-1,6.925000000e-1,6.992187500e-2,
3.441718750e+2,-1.761250000e-1,6.338281250e-1,4.023437500e-2,
3.482031250e+2,-1.680000000e-1,5.100000000e-1,5.960937500e-2,
3.476718750e+2,-1.640625000e-1,4.796875000e-1,5.031250000e-2,
3.441406250e+2,-1.640000000e-1,3.667968750e-1,4.000000000e-2,
3.499531250e+2,-1.599375000e-1,2.893750000e-1,4.000000000e-2,
3.439062500e+2,-1.641250000e-1,2.094531250e-1,3.000000000e-2,
3.482187500e+2,-1.592812500e-1,1.600000000e-1,2.992187500e-2,
3.457031250e+2,-1.429062500e-1,8.054687500e-2,3.007812500e-2,
3.439375000e+2,-1.358437500e-1,1.000000000e-2,2.976562500e-2,
3.415937500e+2,-1.360625000e-1,-6.000000000e-2,4.984375000e-2,
3.356406250e+2,-1.356875000e-1,-1.347656250e-1,5.023437500e-2,
3.362500000e+2,-1.275000000e-1,-2.136718750e-1,3.953125000e-2,
3.401406250e+2,-1.198437500e-1,-2.845312500e-1,5.046875000e-2,
3.424375000e+2,-1.108125000e-1,-3.521093750e-1,2.000000000e-2,
3.481250000e+2,-8.746875000e-2,-3.844531250e-1,4.953125000e-2,
3.459687500e+2,-9.240625000e-2,-4.679687500e-1,4.968750000e-2,
3.481406250e+2,-8.684375000e-2,-5.435937500e-1,7.984375000e-2,
3.480156250e+2,-7.168750000e-2,-5.814843750e-1,2.875000000e-2,
3.501875000e+2,-7.178125000e-2,-6.328906250e-1,2.156250000e-2,
3.471875000e+2,-6.359375000e-2,-6.921093750e-1,3.984375000e-2,
3.398125000e+2,-5.887500000e-2,-7.217187500e-1,9.843750000e-3,
3.446250000e+2,-4.415625000e-2,-7.935156250e-1,3.960937500e-2,
3.480781250e+2,-5.131250000e-2,-8.723437500e-1,5.023437500e-2,
3.478125000e+2,-2.653125000e-2,-9.014062500e-1,3.078125000e-2,
3.437812500e+2,-1.965625000e-2,-9.500000000e-1,1.906250000e-2,
3.421406250e+2,-7.750000000e-3,-9.782031250e-1,3.921875000e-2,
3.437812500e+2,-4.062500000e-3,-1.024843750e+0,3.960937500e-2,
3.357031250e+2,3.500000000e-3,-1.090937500e+0,5.828125000e-2,
3.357500000e+2,1.128125000e-2,-1.135156250e+0,6.203125000e-2,
3.379843750e+2,1.987500000e-2,-1.158281250e+0,3.960937500e-2,
3.395781250e+2,3.181250000e-2,-1.198359375e+0,4.000000000e-2,
3.461250000e+2,3.553125000e-2,-1.220156250e+0,5.000000000e-2,
3.383750000e+2,5.190625000e-2,-1.240234375e+0,3.992187500e-2,
3.400312500e+2,4.415625000e-2,-1.281015625e+0,3.992187500e-2,
3.360156250e+2,5.521875000e-2,-1.310078125e+0,4.000000000e-2,
3.416562500e+2,7.534375000e-2,-1.350312500e+0,3.929687500e-2,
3.418281250e+2,8.690625000e-2,-1.369921875e+0,9.843750000e-3,
3.479062500e+2,1.036562500e-1,-1.380859375e+0,4.062500000e-2,
